ExperimentName	Subject	Group	Trial	List	Filename	TrialType	Rotation	CorrResp	RESP	ACC	RT	ExclSlow
MR_V1_F1_J0	S135	L2_Intermediate	19	134	17_100_R.jpg	Mirror	100	j	j	1	2683	0
MR_V2_F0_J1	S144	L2_Fluent	40	41	6_0.jpg	Same	0	j	j	1	2686	0
MR_V1_F1_J0	S111	L2_Intermediate	36	242	31_0_R.jpg	Mirror	0	j	j	1	2688	0
MR_V2_F0_J1	S132	L2_Fluent	30	328	41_150_R.jpg	Mirror	150	f	j	0	2688	0
MR_V2_F0_J1	S144	L2_Fluent	18	317	40_100.jpg	Same	100	j	j	1	2689	0
MR_V2_F0_J1	S126	L2_Intermediate	37	254	32_100_R.jpg	Mirror	100	f	f	1	2692	0
MR_V1_F1_J0	S109	L1_Deaf	4	90	12_0_R.jpg	Mirror	0	j	f	0	2698	0
MR_V1_F1_J0	S147	L2_Fluent	24	304	38_150_R.jpg	Mirror	150	j	j	1	2698	0
MR_V2_F0_J1	S131	L2_Intermediate	10	23	3_150.jpg	Same	150	j	j	1	2698	0
MR_V2_F0_J1	S142	L2_Fluent	13	291	37_50.jpg	Same	50	j	j	1	2700	0
MR_V2_F0_J1	S145	L2_Fluent	32	346	44_0_R.jpg	Mirror	0	f	f	1	2701	0
MR_V2_F0_J1	S141	L1_Hearing	28	156	20_50_R.jpg	Mirror	50	f	j	0	2702	0
MR_V2_F0_J1	S137	L2_Intermediate	36	113	15_0.jpg	Same	0	j	j	1	2704	0
MR_V2_F0_J1	S133	L2_Intermediate	18	104	13_150_R.jpg	Mirror	150	f	j	0	2706	0
MR_V1_F1_J0	S111	L2_Intermediate	27	269	34_100.jpg	Same	100	f	j	0	2707	0
MR_V1_F1_J0	S106	L1_Deaf	6	19	3_50.jpg	Same	50	f	f	1	2714	0
MR_V2_F0_J1	S149	L1_Deaf	43	83	11_50.jpg	Same	50	j	j	1	2716	0
MR_V2_F0_J1	S153	L2_Intermediate	10	123	16_50.jpg	Same	50	j	j	1	2716	0
MR_V1_F1_J0	S106	L1_Deaf	43	144	18_150_R.jpg	Mirror	150	j	j	1	2718	0
MR_V1_F1_J0	S135	L2_Intermediate	23	70	9_100_R.jpg	Mirror	100	j	j	1	2722	0
MR_V1_F1_J0	S124	L1_Hearing	18	269	34_100.jpg	Same	100	f	f	1	2722	0
MR_V1_F1_J0	S139	L1_Deaf	11	55	7_150.jpg	Same	150	f	f	1	2722	0
MR_V1_F1_J0	S152	L2_Fluent	11	210	27_0_R.jpg	Mirror	0	j	j	1	2723	0
MR_V1_F1_J0	S116	L1_Hearing	42	56	7_150_R.jpg	Mirror	150	j	j	1	2736	0
MR_V1_F1_J0	S148	L1_Hearing	2	54	7_100_R.jpg	Mirror	100	j	f	0	2738	0
MR_V1_F1_J0	S124	L1_Hearing	39	221	28_100.jpg	Same	100	f	f	1	2739	0
MR_V1_F1_J0	S121	L2_Fluent	7	317	40_100.jpg	Same	100	f	f	1	2740	0
MR_V1_F1_J0	S111	L2_Intermediate	17	84	11_50_R.jpg	Mirror	50	j	j	1	2742	0
MR_V1_F1_J0	S139	L1_Deaf	34	271	34_150.jpg	Same	150	f	f	1	2749	0
MR_V2_F0_J1	S154	L1_Hearing	11	241	31_0.jpg	Same	0	j	j	1	2754	0
MR_V2_F0_J1	S143	L2_Fluent	26	334	42_100_R.jpg	Mirror	100	f	j	0	2754	0
MR_V1_F1_J0	S152	L2_Fluent	20	219	28_50.jpg	Same	50	f	j	0	2755	0
MR_V2_F0_J1	S133	L2_Intermediate	23	98	13_0_R.jpg	Mirror	0	f	f	1	2757	0
MR_V2_F0_J1	S138	L1_Deaf	14	298	38_0_R.jpg	Mirror	0	f	f	1	2757	0
MR_V1_F1_J0	S121	L2_Fluent	28	6	1_100_R.jpg	Mirror	100	j	j	1	2759	0
MR_V1_F1_J0	S117	L1_Hearing	26	94	12_100_R.jpg	Mirror	100	j	f	0	2760	0
MR_V2_F0_J1	S138	L1_Deaf	9	361	46_0.jpg	Same	0	j	j	1	2761	0
MR_V2_F0_J1	S150	L1_Hearing	12	5	1_100.jpg	Same	100	j	j	1	2765	0
MR_V1_F1_J0	S134	L2_Intermediate	11	277	35_100.jpg	Same	100	f	f	1	2767	0
MR_V1_F1_J0	S134	L2_Intermediate	3	378	48_0_R.jpg	Mirror	0	j	j	1	2768	0
MR_V1_F1_J0	S135	L2_Intermediate	33	205	26_100.jpg	Same	100	f	f	1	2769	0
MR_V1_F1_J0	S116	L1_Hearing	10	183	23_150.jpg	Same	150	f	f	1	2769	0
MR_V1_F1_J0	S134	L2_Intermediate	14	160	20_150_R.jpg	Mirror	150	j	f	0	2773	0
MR_V2_F0_J1	S132	L2_Fluent	25	172	22_50_R.jpg	Mirror	50	f	j	0	2774	0
MR_V2_F0_J1	S149	L1_Deaf	32	47	6_150.jpg	Same	150	j	j	1	2776	0
MR_V2_F0_J1	S150	L1_Hearing	44	263	33_150.jpg	Same	150	j	j	1	2778	0
MR_V1_F1_J0	S109	L1_Deaf	25	322	41_0_R.jpg	Mirror	0	j	j	1	2779	0
MR_V1_F1_J0	S135	L2_Intermediate	11	106	14_0_R.jpg	Mirror	0	j	j	1	2781	0
MR_V1_F1_J0	S117	L1_Hearing	2	237	30_100.jpg	Same	100	f	f	1	2782	0
MR_V1_F1_J0	S136	L2_Fluent	8	138	18_0_R.jpg	Mirror	0	j	j	1	2787	0
MR_V1_F1_J0	S130	L2_Intermediate	1	35	5_50.jpg	Same	50	f	f	1	2788	0
MR_V2_F0_J1	S143	L2_Fluent	41	118	15_100_R.jpg	Mirror	100	f	j	0	2788	0
MR_V2_F0_J1	S112	L1_Deaf	44	136	17_150_R.jpg	Mirror	150	f	f	1	2788	0
MR_V2_F0_J1	S137	L2_Intermediate	48	209	27_0.jpg	Same	0	j	j	1	2790	0
MR_V1_F1_J0	S110	L1_Deaf	23	380	48_50_R.jpg	Mirror	50	j	f	0	2791	0
MR_V2_F0_J1	S137	L2_Intermediate	18	94	12_100_R.jpg	Mirror	100	f	f	1	2791	0
MR_V1_F1_J0	S139	L1_Deaf	38	32	4_150_R.jpg	Mirror	150	j	j	1	2791	0
MR_V1_F1_J0	S148	L1_Hearing	25	40	5_150_R.jpg	Mirror	150	j	f	0	2792	0
MR_V1_F1_J0	S147	L2_Fluent	37	171	22_50.jpg	Same	50	f	f	1	2797	0
MR_V1_F1_J0	S117	L1_Hearing	43	45	6_100.jpg	Same	100	f	j	0	2797	0
MR_V1_F1_J0	S106	L1_Deaf	25	251	32_50.jpg	Same	50	f	f	1	2798	0
MR_V1_F1_J0	S151	L2_Intermediate	46	240	30_150_R.jpg	Mirror	150	j	j	1	2798	0
MR_V2_F0_J1	S112	L1_Deaf	23	229	29_100.jpg	Same	100	j	j	1	2802	0
MR_V2_F0_J1	S137	L2_Intermediate	16	163	21_50.jpg	Same	50	j	j	1	2808	0
MR_V1_F1_J0	S148	L1_Hearing	1	200	25_150_R.jpg	Mirror	150	j	f	0	2808	0
MR_V1_F1_J0	S106	L1_Deaf	19	54	7_100_R.jpg	Mirror	100	j	j	1	2814	0
MR_V1_F1_J0	S136	L2_Fluent	13	231	29_150.jpg	Same	150	f	f	1	2817	0
MR_V1_F1_J0	S120	L1_Deaf	42	107	14_50.jpg	Same	50	f	f	1	2818	0
MR_V1_F1_J0	S106	L1_Deaf	42	58	8_0_R.jpg	Mirror	0	j	j	1	2819	0
MR_V1_F1_J0	S122	L2_Intermediate	7	280	35_150_R.jpg	Mirror	150	j	j	1	2820	0
MR_V1_F1_J0	S136	L2_Fluent	35	204	26_50_R.jpg	Mirror	50	j	j	1	2822	0
MR_V2_F0_J1	S150	L1_Hearing	6	331	42_50.jpg	Same	50	j	j	1	2829	0
MR_V2_F0_J1	S145	L2_Fluent	33	185	24_0.jpg	Same	0	j	j	1	2834	0
MR_V1_F1_J0	S117	L1_Hearing	18	127	16_150.jpg	Same	150	f	f	1	2838	0
MR_V2_F0_J1	S138	L1_Deaf	13	308	39_50_R.jpg	Mirror	50	f	f	1	2840	0
MR_V2_F0_J1	S131	L2_Intermediate	18	204	26_50_R.jpg	Mirror	50	f	f	1	2843	0
MR_V1_F1_J0	S135	L2_Intermediate	47	362	46_0_R.jpg	Mirror	0	j	j	1	2844	0
MR_V2_F0_J1	S128	L2_Intermediate	13	86	11_100_R.jpg	Mirror	100	f	f	1	2844	0
MR_V2_F0_J1	S128	L2_Intermediate	39	108	14_50_R.jpg	Mirror	50	f	f	1	2846	0
MR_V2_F0_J1	S112	L1_Deaf	21	282	36_0_R.jpg	Mirror	0	f	j	0	2848	0
MR_V1_F1_J0	S109	L1_Deaf	31	20	3_50_R.jpg	Mirror	50	j	f	0	2848	0
MR_V1_F1_J0	S116	L1_Hearing	14	370	47_0_R.jpg	Mirror	0	j	j	1	2852	0
MR_V1_F1_J0	S136	L2_Fluent	32	368	46_150_R.jpg	Mirror	150	j	j	1	2854	0
MR_V1_F1_J0	S124	L1_Hearing	1	79	10_150.jpg	Same	150	f	j	0	2854	0
MR_V1_F1_J0	S147	L2_Fluent	27	259	33_50.jpg	Same	50	f	f	1	2855	0
MR_V2_F0_J1	S126	L2_Intermediate	31	250	32_0_R.jpg	Mirror	0	f	f	1	2856	0
MR_V2_F0_J1	S128	L2_Intermediate	48	60	8_50_R.jpg	Mirror	50	f	f	1	2856	0
MR_V1_F1_J0	S139	L1_Deaf	5	242	31_0_R.jpg	Mirror	0	j	j	1	2861	0
MR_V1_F1_J0	S152	L2_Fluent	13	212	27_50_R.jpg	Mirror	50	j	f	0	2861	0
MR_V2_F0_J1	S145	L2_Fluent	27	126	16_100_R.jpg	Mirror	100	f	f	1	2861	0
MR_V1_F1_J0	S148	L1_Hearing	22	253	32_100.jpg	Same	100	f	f	1	2861	0
MR_V1_F1_J0	S110	L1_Deaf	13	349	44_100.jpg	Same	100	f	f	1	2867	0
MR_V1_F1_J0	S147	L2_Fluent	3	44	6_50_R.jpg	Mirror	50	j	j	1	2871	0
MR_V2_F0_J1	S137	L2_Intermediate	17	161	21_0.jpg	Same	0	j	j	1	2873	0
MR_V1_F1_J0	S122	L2_Intermediate	21	112	14_150_R.jpg	Mirror	150	j	j	1	2873	0
MR_V2_F0_J1	S137	L2_Intermediate	12	298	38_0_R.jpg	Mirror	0	f	f	1	2875	0
MR_V1_F1_J0	S109	L1_Deaf	44	54	7_100_R.jpg	Mirror	100	j	j	1	2878	0
MR_V1_F1_J0	S111	L2_Intermediate	11	274	35_0_R.jpg	Mirror	0	j	j	1	2882	0
MR_V1_F1_J0	S134	L2_Intermediate	34	94	12_100_R.jpg	Mirror	100	j	f	0	2882	0
MR_V1_F1_J0	S106	L1_Deaf	21	76	10_50_R.jpg	Mirror	50	j	j	1	2883	0
MR_V1_F1_J0	S151	L2_Intermediate	9	54	7_100_R.jpg	Mirror	100	j	j	1	2883	0
MR_V2_F0_J1	S125	L1_Hearing	9	64	8_150_R.jpg	Mirror	150	f	f	1	2885	0
MR_V1_F1_J0	S117	L1_Hearing	11	310	39_100_R.jpg	Mirror	100	j	f	0	2886	0
MR_V1_F1_J0	S117	L1_Hearing	1	362	46_0_R.jpg	Mirror	0	j	j	1	2889	0
MR_V1_F1_J0	S121	L2_Fluent	27	32	4_150_R.jpg	Mirror	150	j	j	1	2890	0
MR_V1_F1_J0	S139	L1_Deaf	9	133	17_100.jpg	Same	100	f	f	1	2894	0
MR_V2_F0_J1	S143	L2_Fluent	43	92	12_50_R.jpg	Mirror	50	f	j	0	2896	0
MR_V1_F1_J0	S121	L2_Fluent	20	333	42_100.jpg	Same	100	f	f	1	2901	0
MR_V1_F1_J0	S116	L1_Hearing	19	283	36_50.jpg	Same	50	f	f	1	2913	0
MR_V2_F0_J1	S153	L2_Intermediate	18	309	39_100.jpg	Same	100	j	j	1	2913	0
MR_V1_F1_J0	S147	L2_Fluent	18	19	3_50.jpg	Same	50	f	f	1	2914	0
MR_V2_F0_J1	S137	L2_Intermediate	28	89	12_0.jpg	Same	0	j	j	1	2917	0
MR_V2_F0_J1	S150	L1_Hearing	36	167	21_150.jpg	Same	150	j	j	1	2922	0
MR_V1_F1_J0	S109	L1_Deaf	16	131	17_50.jpg	Same	50	f	f	1	2926	0
MR_V2_F0_J1	S144	L2_Fluent	43	112	14_150_R.jpg	Mirror	150	f	f	1	2928	0
MR_V2_F0_J1	S143	L2_Fluent	37	54	7_100_R.jpg	Mirror	100	f	j	0	2933	0
MR_V2_F0_J1	S113	L1_Hearing	34	207	26_150.jpg	Same	150	j	f	0	2933	0
MR_V2_F0_J1	S145	L2_Fluent	15	110	14_100_R.jpg	Mirror	100	f	f	1	2937	0
MR_V1_F1_J0	S136	L2_Fluent	26	222	28_100_R.jpg	Mirror	100	j	j	1	2938	0
MR_V2_F0_J1	S142	L2_Fluent	14	94	12_100_R.jpg	Mirror	100	f	f	1	2938	0
MR_V1_F1_J0	S136	L2_Fluent	29	291	37_50.jpg	Same	50	f	f	1	2941	0
MR_V2_F0_J1	S108	L2_Intermediate	11	352	44_150_R.jpg	Mirror	150	f	f	1	2941	0
MR_V2_F0_J1	S107	L1_Deaf	8	136	17_150_R.jpg	Mirror	150	f	f	1	2944	0
MR_V2_F0_J1	S133	L2_Intermediate	8	362	46_0_R.jpg	Mirror	0	f	j	0	2945	0
MR_V2_F0_J1	S114	L1_Deaf	42	261	33_100.jpg	Same	100	j	j	1	2947	0
MR_V2_F0_J1	S132	L2_Fluent	31	239	30_150.jpg	Same	150	j	j	1	2950	0
MR_V1_F1_J0	S106	L1_Deaf	24	263	33_150.jpg	Same	150	f	f	1	2953	0
MR_V1_F1_J0	S111	L2_Intermediate	46	244	31_50_R.jpg	Mirror	50	j	j	1	2957	0
MR_V2_F0_J1	S132	L2_Fluent	3	196	25_50_R.jpg	Mirror	50	f	f	1	2958	0
MR_V1_F1_J0	S134	L2_Intermediate	23	87	11_150.jpg	Same	150	f	f	1	2958	0
MR_V1_F1_J0	S106	L1_Deaf	15	265	34_0.jpg	Same	0	f	f	1	2967	0
MR_V2_F0_J1	S137	L2_Intermediate	11	235	30_50.jpg	Same	50	j	j	1	2969	0
MR_V2_F0_J1	S149	L1_Deaf	14	109	14_100.jpg	Same	100	j	f	0	2970	0
MR_V1_F1_J0	S136	L2_Fluent	17	103	13_150.jpg	Same	150	f	f	1	2970	0
MR_V2_F0_J1	S146	L2_Fluent	37	304	38_150_R.jpg	Mirror	150	f	f	1	2972	0
MR_V2_F0_J1	S143	L2_Fluent	23	213	27_100.jpg	Same	100	j	j	1	2974	0
MR_V1_F1_J0	S148	L1_Hearing	31	102	13_100_R.jpg	Mirror	100	j	f	0	2978	0
MR_V1_F1_J0	S147	L2_Fluent	43	382	48_100_R.jpg	Mirror	100	j	j	1	2979	0
MR_V2_F0_J1	S146	L2_Fluent	25	201	26_0.jpg	Same	0	j	j	1	2980	0
MR_V1_F1_J0	S106	L1_Deaf	27	243	31_50.jpg	Same	50	f	f	1	2981	0
MR_V1_F1_J0	S122	L2_Intermediate	43	213	27_100.jpg	Same	100	f	f	1	2985	0
MR_V2_F0_J1	S153	L2_Intermediate	13	351	44_150.jpg	Same	150	j	j	1	2987	0
MR_V1_F1_J0	S106	L1_Deaf	48	88	11_150_R.jpg	Mirror	150	j	j	1	2989	0
MR_V1_F1_J0	S122	L2_Intermediate	38	34	5_0_R.jpg	Mirror	0	j	j	1	2993	0
MR_V2_F0_J1	S150	L1_Hearing	9	39	5_150.jpg	Same	150	j	j	1	2997	0
MR_V1_F1_J0	S106	L1_Deaf	30	145	19_0.jpg	Same	0	f	f	1	3000	0
MR_V1_F1_J0	S130	L2_Intermediate	16	316	40_50_R.jpg	Mirror	50	j	j	1	3004	0
MR_V2_F0_J1	S107	L1_Deaf	13	39	5_150.jpg	Same	150	j	j	1	3004	0
MR_V2_F0_J1	S154	L1_Hearing	36	366	46_100_R.jpg	Mirror	100	f	j	0	3005	0
MR_V1_F1_J0	S152	L2_Fluent	30	242	31_0_R.jpg	Mirror	0	j	f	0	3009	0
MR_V2_F0_J1	S137	L2_Intermediate	6	12	2_50_R.jpg	Mirror	50	f	f	1	3012	0
MR_V2_F0_J1	S146	L2_Fluent	27	207	26_150.jpg	Same	150	j	f	0	3013	0
MR_V1_F1_J0	S130	L2_Intermediate	30	22	3_100_R.jpg	Mirror	100	j	j	1	3014	0
MR_V1_F1_J0	S111	L2_Intermediate	43	90	12_0_R.jpg	Mirror	0	j	j	1	3019	0
MR_V2_F0_J1	S125	L1_Hearing	21	224	28_150_R.jpg	Mirror	150	f	j	0	3019	0
MR_V2_F0_J1	S154	L1_Hearing	1	62	8_100_R.jpg	Mirror	100	f	f	1	3022	0
MR_V2_F0_J1	S108	L2_Intermediate	18	293	37_100.jpg	Same	100	j	f	0	3023	0
MR_V2_F0_J1	S128	L2_Intermediate	30	84	11_50_R.jpg	Mirror	50	f	f	1	3028	0
MR_V2_F0_J1	S128	L2_Intermediate	34	379	48_50.jpg	Same	50	j	j	1	3037	0
MR_V1_F1_J0	S106	L1_Deaf	31	189	24_100.jpg	Same	100	f	f	1	3043	0
MR_V1_F1_J0	S139	L1_Deaf	8	28	4_50_R.jpg	Mirror	50	j	j	1	3044	0
MR_V2_F0_J1	S137	L2_Intermediate	27	159	20_150.jpg	Same	150	j	j	1	3045	0
MR_V1_F1_J0	S139	L1_Deaf	12	210	27_0_R.jpg	Mirror	0	j	j	1	3046	0
MR_V2_F0_J1	S145	L2_Fluent	47	91	12_50.jpg	Same	50	j	j	1	3046	0
MR_V2_F0_J1	S153	L2_Intermediate	22	90	12_0_R.jpg	Mirror	0	f	f	1	3055	0
MR_V2_F0_J1	S138	L1_Deaf	20	266	34_0_R.jpg	Mirror	0	f	f	1	3057	0
MR_V2_F0_J1	S145	L2_Fluent	17	284	36_50_R.jpg	Mirror	50	f	f	1	3060	0
MR_V2_F0_J1	S150	L1_Hearing	3	133	17_100.jpg	Same	100	j	j	1	3060	0
MR_V1_F1_J0	S110	L1_Deaf	2	316	40_50_R.jpg	Mirror	50	j	f	0	3069	0
MR_V1_F1_J0	S124	L1_Hearing	20	262	33_100_R.jpg	Mirror	100	j	j	1	3069	0
MR_V1_F1_J0	S120	L1_Deaf	36	74	10_0_R.jpg	Mirror	0	j	j	1	3072	0
MR_V2_F0_J1	S145	L2_Fluent	34	281	36_0.jpg	Same	0	j	j	1	3074	0
MR_V1_F1_J0	S118	L2_Fluent	1	165	21_100.jpg	Same	100	f	f	1	3074	0
MR_V1_F1_J0	S140	L1_Deaf	34	316	40_50_R.jpg	Mirror	50	j	j	1	3075	0
MR_V1_F1_J0	S136	L2_Fluent	44	195	25_50.jpg	Same	50	f	f	1	3075	0
MR_V1_F1_J0	S134	L2_Intermediate	33	134	17_100_R.jpg	Mirror	100	j	j	1	3076	0
MR_V2_F0_J1	S126	L2_Intermediate	32	19	3_50.jpg	Same	50	j	j	1	3079	0
MR_V2_F0_J1	S153	L2_Intermediate	25	204	26_50_R.jpg	Mirror	50	f	f	1	3080	0
MR_V1_F1_J0	S121	L2_Fluent	15	278	35_100_R.jpg	Mirror	100	j	j	1	3083	0
MR_V1_F1_J0	S151	L2_Intermediate	21	120	15_150_R.jpg	Mirror	150	j	j	1	3084	0
MR_V1_F1_J0	S152	L2_Fluent	14	69	9_100.jpg	Same	100	f	f	1	3091	0
MR_V2_F0_J1	S145	L2_Fluent	31	274	35_0_R.jpg	Mirror	0	f	f	1	3095	0
MR_V2_F0_J1	S112	L1_Deaf	39	71	9_150.jpg	Same	150	j	j	1	3095	0
MR_V2_F0_J1	S131	L2_Intermediate	3	165	21_100.jpg	Same	100	j	j	1	3096	0
MR_V1_F1_J0	S124	L1_Hearing	30	130	17_0_R.jpg	Mirror	0	j	j	1	3097	0
MR_V2_F0_J1	S133	L2_Intermediate	39	372	47_50_R.jpg	Mirror	50	f	f	1	3098	0
MR_V2_F0_J1	S107	L1_Deaf	33	20	3_50_R.jpg	Mirror	50	f	f	1	3102	0
MR_V1_F1_J0	S121	L2_Fluent	44	62	8_100_R.jpg	Mirror	100	j	j	1	3102	0
MR_V1_F1_J0	S106	L1_Deaf	44	303	38_150.jpg	Same	150	f	f	1	3108	0
MR_V2_F0_J1	S114	L1_Deaf	40	282	36_0_R.jpg	Mirror	0	f	f	1	3111	0
MR_V1_F1_J0	S120	L1_Deaf	33	353	45_0.jpg	Same	0	f	f	1	3113	0
MR_V1_F1_J0	S122	L2_Intermediate	2	250	32_0_R.jpg	Mirror	0	j	j	1	3114	0
MR_V2_F0_J1	S143	L2_Fluent	25	264	33_150_R.jpg	Mirror	150	f	f	1	3116	0
MR_V1_F1_J0	S136	L2_Fluent	40	172	22_50_R.jpg	Mirror	50	j	j	1	3117	0
MR_V2_F0_J1	S149	L1_Deaf	11	230	29_100_R.jpg	Mirror	100	f	f	1	3118	0
MR_V2_F0_J1	S149	L1_Deaf	44	255	32_150.jpg	Same	150	j	j	1	3128	0
MR_V1_F1_J0	S120	L1_Deaf	23	328	41_150_R.jpg	Mirror	150	j	j	1	3129	0
MR_V1_F1_J0	S109	L1_Deaf	3	84	11_50_R.jpg	Mirror	50	j	f	0	3132	0
MR_V2_F0_J1	S133	L2_Intermediate	26	70	9_100_R.jpg	Mirror	100	f	j	0	3137	0
MR_V1_F1_J0	S116	L1_Hearing	16	202	26_0_R.jpg	Mirror	0	j	j	1	3139	0
MR_V1_F1_J0	S139	L1_Deaf	1	90	12_0_R.jpg	Mirror	0	j	j	1	3139	0
MR_V2_F0_J1	S107	L1_Deaf	7	112	14_150_R.jpg	Mirror	150	f	f	1	3140	0
MR_V2_F0_J1	S114	L1_Deaf	11	138	18_0_R.jpg	Mirror	0	f	f	1	3147	0
MR_V1_F1_J0	S136	L2_Fluent	14	115	15_50.jpg	Same	50	f	f	1	3147	0
MR_V1_F1_J0	S109	L1_Deaf	39	166	21_100_R.jpg	Mirror	100	j	j	1	3150	0
MR_V1_F1_J0	S139	L1_Deaf	16	328	41_150_R.jpg	Mirror	150	j	j	1	3150	0
MR_V2_F0_J1	S114	L1_Deaf	5	326	41_100_R.jpg	Mirror	100	f	f	1	3153	0
MR_V1_F1_J0	S116	L1_Hearing	24	324	41_50_R.jpg	Mirror	50	j	j	1	3157	0
MR_V2_F0_J1	S150	L1_Hearing	18	367	46_150.jpg	Same	150	j	j	1	3157	0
MR_V2_F0_J1	S126	L2_Intermediate	7	336	42_150_R.jpg	Mirror	150	f	j	0	3159	0
MR_V1_F1_J0	S118	L2_Fluent	17	83	11_50.jpg	Same	50	f	f	1	3161	0
MR_V1_F1_J0	S106	L1_Deaf	33	331	42_50.jpg	Same	50	f	f	1	3164	0
MR_V2_F0_J1	S137	L2_Intermediate	21	115	15_50.jpg	Same	50	j	j	1	3167	0
MR_V1_F1_J0	S110	L1_Deaf	32	379	48_50.jpg	Same	50	f	f	1	3174	0
MR_V2_F0_J1	S112	L1_Deaf	9	99	13_50.jpg	Same	50	j	j	1	3179	0
MR_V2_F0_J1	S143	L2_Fluent	39	291	37_50.jpg	Same	50	j	j	1	3182	0
MR_V1_F1_J0	S106	L1_Deaf	41	13	2_100.jpg	Same	100	f	f	1	3184	0
MR_V2_F0_J1	S144	L2_Fluent	25	302	38_100_R.jpg	Mirror	100	f	f	1	3185	0
MR_V2_F0_J1	S138	L1_Deaf	43	48	6_150_R.jpg	Mirror	150	f	f	1	3193	0
MR_V2_F0_J1	S107	L1_Deaf	47	100	13_50_R.jpg	Mirror	50	f	f	1	3194	0
MR_V1_F1_J0	S109	L1_Deaf	19	244	31_50_R.jpg	Mirror	50	j	j	1	3194	0
MR_V2_F0_J1	S113	L1_Hearing	21	96	12_150_R.jpg	Mirror	150	f	f	1	3195	0
MR_V1_F1_J0	S152	L2_Fluent	5	368	46_150_R.jpg	Mirror	150	j	f	0	3196	0
MR_V2_F0_J1	S132	L2_Fluent	12	213	27_100.jpg	Same	100	j	f	0	3207	0
MR_V2_F0_J1	S137	L2_Intermediate	43	131	17_50.jpg	Same	50	j	j	1	3211	0
MR_V1_F1_J0	S118	L2_Fluent	23	367	46_150.jpg	Same	150	f	f	1	3215	0
MR_V2_F0_J1	S145	L2_Fluent	28	334	42_100_R.jpg	Mirror	100	f	f	1	3221	0
MR_V1_F1_J0	S151	L2_Intermediate	39	299	38_50.jpg	Same	50	f	f	1	3222	0
MR_V1_F1_J0	S124	L1_Hearing	19	71	9_150.jpg	Same	150	f	f	1	3222	0
MR_V2_F0_J1	S137	L2_Intermediate	23	73	10_0.jpg	Same	0	j	j	1	3223	0
MR_V2_F0_J1	S137	L2_Intermediate	22	305	39_0.jpg	Same	0	j	j	1	3224	0
MR_V1_F1_J0	S140	L1_Deaf	37	14	2_100_R.jpg	Mirror	100	j	j	1	3236	0
MR_V1_F1_J0	S109	L1_Deaf	7	350	44_100_R.jpg	Mirror	100	j	f	0	3246	0
MR_V1_F1_J0	S135	L2_Intermediate	10	208	26_150_R.jpg	Mirror	150	j	j	1	3246	0
MR_V2_F0_J1	S132	L2_Fluent	34	236	30_50_R.jpg	Mirror	50	f	j	0	3247	0
MR_V2_F0_J1	S133	L2_Intermediate	42	126	16_100_R.jpg	Mirror	100	f	j	0	3249	0
MR_V2_F0_J1	S133	L2_Intermediate	30	27	4_50.jpg	Same	50	j	j	1	3250	0
MR_V1_F1_J0	S147	L2_Fluent	2	247	31_150.jpg	Same	150	f	j	0	3257	0
MR_V1_F1_J0	S122	L2_Intermediate	16	269	34_100.jpg	Same	100	f	f	1	3258	0
MR_V2_F0_J1	S153	L2_Intermediate	39	157	20_100.jpg	Same	100	j	j	1	3259	0
MR_V1_F1_J0	S148	L1_Hearing	29	48	6_150_R.jpg	Mirror	150	j	f	0	3263	0
MR_V1_F1_J0	S147	L2_Fluent	6	380	48_50_R.jpg	Mirror	50	j	f	0	3267	0
MR_V1_F1_J0	S111	L2_Intermediate	19	375	47_150.jpg	Same	150	f	f	1	3267	0
MR_V1_F1_J0	S122	L2_Intermediate	29	7	1_150.jpg	Same	150	f	j	0	3268	0
MR_V2_F0_J1	S144	L2_Fluent	31	231	29_150.jpg	Same	150	j	j	1	3271	0
MR_V1_F1_J0	S139	L1_Deaf	2	199	25_150.jpg	Same	150	f	f	1	3271	0
MR_V1_F1_J0	S121	L2_Fluent	22	229	29_100.jpg	Same	100	f	f	1	3276	0
MR_V2_F0_J1	S154	L1_Hearing	44	304	38_150_R.jpg	Mirror	150	f	f	1	3277	0
MR_V1_F1_J0	S111	L2_Intermediate	4	208	26_150_R.jpg	Mirror	150	j	j	1	3280	0
MR_V2_F0_J1	S145	L2_Fluent	29	73	10_0.jpg	Same	0	j	j	1	3286	0
MR_V2_F0_J1	S128	L2_Intermediate	4	24	3_150_R.jpg	Mirror	150	f	j	0	3294	0
MR_V1_F1_J0	S135	L2_Intermediate	12	309	39_100.jpg	Same	100	f	j	0	3295	0
MR_V2_F0_J1	S153	L2_Intermediate	24	277	35_100.jpg	Same	100	j	j	1	3301	0
MR_V2_F0_J1	S143	L2_Fluent	30	380	48_50_R.jpg	Mirror	50	f	j	0	3306	0
MR_V1_F1_J0	S116	L1_Hearing	5	210	27_0_R.jpg	Mirror	0	j	j	1	3314	0
MR_V1_F1_J0	S111	L2_Intermediate	33	254	32_100_R.jpg	Mirror	100	j	j	1	3315	0
MR_V1_F1_J0	S106	L1_Deaf	5	168	21_150_R.jpg	Mirror	150	j	j	1	3316	0
MR_V1_F1_J0	S116	L1_Hearing	21	314	40_0_R.jpg	Mirror	0	j	j	1	3317	0
MR_V2_F0_J1	S143	L2_Fluent	45	319	40_150.jpg	Same	150	j	j	1	3324	0
MR_V1_F1_J0	S106	L1_Deaf	38	112	14_150_R.jpg	Mirror	150	j	j	1	3325	0
